danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year,hit,bars,beats,sections,segments,tatums
0.763,0.673,4,-4.906,1,0.201,0.127,4.86e-05,0.0751,0.554,137.937,audio_features,1eVRnmGhDPATPxz6kqWuCP,spotify:track:1eVRnmGhDPATPxz6kqWuCP,https://api.spotify.com/v1/tracks/1eVRnmGhDPATPxz6kqWuCP,https://api.spotify.com/v1/audio-analysis/1eVRnmGhDPATPxz6kqWuCP,177840,4,1002,0,0.5679262258209626,2.277327935222672,0.033738191632928474,3.8461538461538463,4.554655870445344
0.735,0.423,0,-6.652,1,0.0459,0.011,0.0,0.0553,0.851,85.899,audio_features,27vTihlWXiz9f9lJM3XGVU,spotify:track:27vTihlWXiz9f9lJM3XGVU,https://api.spotify.com/v1/tracks/27vTihlWXiz9f9lJM3XGVU,https://api.spotify.com/v1/audio-analysis/27vTihlWXiz9f9lJM3XGVU,188174,4,1002,0,0.35073842661505217,1.4242105808005148,0.05314218585076547,3.358586145768378,2.8484211616010295
0.794,0.735,0,-4.204,1,0.054,0.108,0.00578,0.112,0.223,107.374,audio_features,6Na5uKk5SsqZimk0hAWo8y,spotify:track:6Na5uKk5SsqZimk0hAWo8y,https://api.spotify.com/v1/tracks/6Na5uKk5SsqZimk0hAWo8y,https://api.spotify.com/v1/audio-analysis/6Na5uKk5SsqZimk0hAWo8y,234373,4,1002,0,0.44373647617088186,1.7749459046835274,0.034133575090067834,4.172829554760793,3.549891809367055
0.653,0.816,2,-4.353,1,0.167,0.228,0.0,0.0967,0.816,178.085,audio_features,6rPO02ozF3bM7NnOV4h6s2,spotify:track:6rPO02ozF3bM7NnOV4h6s2,https://api.spotify.com/v1/tracks/6rPO02ozF3bM7NnOV4h6s2,https://api.spotify.com/v1/audio-analysis/6rPO02ozF3bM7NnOV4h6s2,228827,4,1002,0,0.738550242480466,2.941090610587891,0.056811557113882,4.45315205377275,5.882181221175782
0.65,0.657,2,-6.115,0,0.0278,0.0982,0.0,0.0516,0.965,135.288,audio_features,00SrzwPP9j0YiRpt8rP1UE,spotify:track:00SrzwPP9j0YiRpt8rP1UE,https://api.spotify.com/v1/tracks/00SrzwPP9j0YiRpt8rP1UE,https://api.spotify.com/v1/audio-analysis/00SrzwPP9j0YiRpt8rP1UE,143293,4,1002,0,0.5443379674406339,2.1913092535430643,0.03489345945132268,3.5033033289127973,4.3826185070861285
0.815,0.673,2,-7.255,1,0.157,0.677,0.000154,0.131,0.753,97.888,audio_features,0jhvJs0gITrnMS9cS32hms,spotify:track:0jhvJs0gITrnMS9cS32hms,https://api.spotify.com/v1/tracks/0jhvJs0gITrnMS9cS32hms,https://api.spotify.com/v1/audio-analysis/0jhvJs0gITrnMS9cS32hms,239866,4,1002,0,0.40022264051973244,1.6092285337564243,0.045858844226219345,4.477490790814507,3.2184570675128485
0.585,0.682,0,-6.901,1,0.0627,0.0563,1.43e-06,0.0881,0.304,100.039,audio_features,4WuqzcthElUhCMC16y5tHG,spotify:track:4WuqzcthElUhCMC16y5tHG,https://api.spotify.com/v1/tracks/4WuqzcthElUhCMC16y5tHG,https://api.spotify.com/v1/audio-analysis/4WuqzcthElUhCMC16y5tHG,205985,4,1002,0,0.40294117932630175,1.6408929953287952,0.04369241703538212,4.0682494972944685,3.2817859906575904
0.262,0.163,7,-15.949,1,0.0432,0.946,0.0948,0.103,0.0394,76.501,audio_features,6aDyiU2cVrqh33UEnEo3WA,spotify:track:6aDyiU2cVrqh33UEnEo3WA,https://api.spotify.com/v1/tracks/6aDyiU2cVrqh33UEnEo3WA,https://api.spotify.com/v1/audio-analysis/6aDyiU2cVrqh33UEnEo3WA,185488,4,1002,0,0.3612102657251407,1.4340586669087674,0.053911979958976224,2.8465525418339443,2.8681173338175348
0.784,0.537,0,-9.157,1,0.386,0.306,0.0,0.105,0.0999,110.046,audio_features,1J7vbor4ZkBlMYWFYLSZt1,spotify:track:1J7vbor4ZkBlMYWFYLSZt1,https://api.spotify.com/v1/tracks/1J7vbor4ZkBlMYWFYLSZt1,https://api.spotify.com/v1/audio-analysis/1J7vbor4ZkBlMYWFYLSZt1,189681,4,1002,0,0.43757615077123846,1.7819366139840795,0.042176014532167565,3.28972913350907,3.563873227968159
0.707,0.658,11,-6.194,0,0.0338,0.351,0.0,0.157,0.628,91.005,audio_features,1ywMOfO0f9atfKRVtA9TiE,spotify:track:1ywMOfO0f9atfKRVtA9TiE,https://api.spotify.com/v1/tracks/1ywMOfO0f9atfKRVtA9TiE,https://api.spotify.com/v1/audio-analysis/1ywMOfO0f9atfKRVtA9TiE,213240,4,1002,0,0.3798536859876196,1.5053460889138999,0.04689551678859501,3.174826486587882,3.0106921778277997
0.47,0.721,11,-5.523,1,0.0432,0.272,0.0,0.114,0.512,99.438,audio_features,1aisYMZ3eKHzHr9iHCyhIe,spotify:track:1aisYMZ3eKHzHr9iHCyhIe,https://api.spotify.com/v1/tracks/1aisYMZ3eKHzHr9iHCyhIe,https://api.spotify.com/v1/audio-analysis/1aisYMZ3eKHzHr9iHCyhIe,174147,4,1002,0,0.3962177399085495,1.619324676147985,0.06316514694194267,3.7899088165165606,3.23864935229597
0.843,0.513,0,-10.072,1,0.0446,0.1,0.484,0.119,0.357,108.996,audio_features,05VZI9rUtNhBLtuthFMNFt,spotify:track:05VZI9rUtNhBLtuthFMNFt,https://api.spotify.com/v1/tracks/05VZI9rUtNhBLtuthFMNFt,https://api.spotify.com/v1/audio-analysis/05VZI9rUtNhBLtuthFMNFt,182282,4,1002,0,0.43339331716282525,1.7445452513642838,0.04937392220842313,3.6646422261362943,3.4890905027285677
0.677,0.434,4,-15.218,1,0.0838,0.681,0.00482,0.202,0.638,112.959,audio_features,5olGd1TYGhnjgrE9pvHRkn,spotify:track:5olGd1TYGhnjgrE9pvHRkn,https://api.spotify.com/v1/tracks/5olGd1TYGhnjgrE9pvHRkn,https://api.spotify.com/v1/audio-analysis/5olGd1TYGhnjgrE9pvHRkn,214883,4,1002,0,0.4560615630988862,1.828899941814921,0.05584427303251668,3.4716523068547867,3.657799883629842
0.54,0.587,1,-7.399,1,0.0384,0.229,0.0,0.0985,0.299,110.875,audio_features,2sLRRSWTiXAcTmZzAOgd5P,spotify:track:2sLRRSWTiXAcTmZzAOgd5P,https://api.spotify.com/v1/tracks/2sLRRSWTiXAcTmZzAOgd5P,https://api.spotify.com/v1/audio-analysis/2sLRRSWTiXAcTmZzAOgd5P,213211,3,1002,0,0.5956527573305508,1.8010288095663898,0.04221161272421226,3.250294179764344,3.6020576191327796
0.421,0.526,10,-6.362,1,0.0465,0.762,0.0,0.288,0.143,78.196,audio_features,3YvcGzb3yoqpn2etiBzCWl,spotify:track:3YvcGzb3yoqpn2etiBzCWl,https://api.spotify.com/v1/tracks/3YvcGzb3yoqpn2etiBzCWl,https://api.spotify.com/v1/audio-analysis/3YvcGzb3yoqpn2etiBzCWl,112911,4,1002,0,0.3011216960307555,1.2310563455375005,0.05313912282895686,3.445186463410703,2.462112691075001
0.867,0.545,2,-5.192,1,0.0625,0.0646,0.000289,0.0505,0.525,139.943,audio_features,5o4yGlG0PfeVUa6ClIyOxq,spotify:track:5o4yGlG0PfeVUa6ClIyOxq,https://api.spotify.com/v1/tracks/5o4yGlG0PfeVUa6ClIyOxq,https://api.spotify.com/v1/audio-analysis/5o4yGlG0PfeVUa6ClIyOxq,162586,4,1002,0,0.5720056733121834,2.2880226932487338,0.05535538773988872,4.040943305011877,4.5760453864974675
0.41,0.299,8,-7.561,1,0.0301,0.865,7.94e-06,0.107,0.223,123.625,audio_features,0mTJW2yluaM5hcXg86Wf5g,spotify:track:0mTJW2yluaM5hcXg86Wf5g,https://api.spotify.com/v1/tracks/0mTJW2yluaM5hcXg86Wf5g,https://api.spotify.com/v1/audio-analysis/0mTJW2yluaM5hcXg86Wf5g,234429,4,1002,0,0.4948200235065105,1.9920771635994863,0.04265689857814746,3.203533083218874,3.9841543271989726
0.578,0.574,2,-6.209,1,0.0454,0.196,0.0,0.083,0.301,174.152,audio_features,0kN8xEmgMW9mh7UmDYHlJP,spotify:track:0kN8xEmgMW9mh7UmDYHlJP,https://api.spotify.com/v1/tracks/0kN8xEmgMW9mh7UmDYHlJP,https://api.spotify.com/v1/audio-analysis/0kN8xEmgMW9mh7UmDYHlJP,261240,4,1002,0,0.7119889756545705,2.821160618588271,0.049762670341448476,3.7704792527943654,5.642321237176542
0.625,0.871,9,-3.995,1,0.0398,0.00233,0.0,0.103,0.84,149.082,audio_features,5qlmB5wVFkUWOhTkS2L3XF,spotify:track:5qlmB5wVFkUWOhTkS2L3XF,https://api.spotify.com/v1/tracks/5qlmB5wVFkUWOhTkS2L3XF,https://api.spotify.com/v1/audio-analysis/5qlmB5wVFkUWOhTkS2L3XF,208613,4,1002,0,0.599194691921173,2.382398095078584,0.05272913288906323,3.7725297803357054,4.764796190157168
0.615,0.479,7,-8.174,1,0.0409,0.784,9.1e-05,0.102,0.255,149.919,audio_features,6rAxVzmCS0r4SPhhql96Yu,spotify:track:6rAxVzmCS0r4SPhhql96Yu,https://api.spotify.com/v1/tracks/6rAxVzmCS0r4SPhhql96Yu,https://api.spotify.com/v1/audio-analysis/6rAxVzmCS0r4SPhhql96Yu,139784,4,1002,0,0.5866186841198602,2.375090282046263,0.05723109113364489,2.98317062534124,4.750180564092526
0.683,0.204,9,-14.592,0,0.0467,0.768,0.0909,0.436,0.281,93.025,audio_features,7zep8g0PEepHBSKOJBLaSn,spotify:track:7zep8g0PEepHBSKOJBLaSn,https://api.spotify.com/v1/tracks/7zep8g0PEepHBSKOJBLaSn,https://api.spotify.com/v1/audio-analysis/7zep8g0PEepHBSKOJBLaSn,297254,4,1002,0,0.38351001146156677,1.5441324145689397,0.047097720705806444,3.629888617254654,3.0882648291378794
0.823,0.518,10,-7.543,1,0.0343,0.477,2.54e-05,0.0967,0.384,120.021,audio_features,0q4raLNCH5LSXKpSLWjx43,spotify:track:0q4raLNCH5LSXKpSLWjx43,https://api.spotify.com/v1/tracks/0q4raLNCH5LSXKpSLWjx43,https://api.spotify.com/v1/audio-analysis/0q4raLNCH5LSXKpSLWjx43,241916,4,1002,0,0.4836391089929096,1.9345564359716385,0.028935673187609975,3.451612444522047,3.869112871943277
0.612,0.79,2,-5.066,1,0.0468,0.0226,0.0326,0.0509,0.361,99.972,audio_features,1p6bEgeBsRdsxl8HoRWYEB,spotify:track:1p6bEgeBsRdsxl8HoRWYEB,https://api.spotify.com/v1/tracks/1p6bEgeBsRdsxl8HoRWYEB,https://api.spotify.com/v1/audio-analysis/1p6bEgeBsRdsxl8HoRWYEB,211960,4,1002,0,0.4104548027929798,1.6465370824683903,0.028307227778826192,4.184751839969805,3.2930741649367805
0.5,0.954,5,-4.514,1,0.115,0.00409,0.0578,0.0947,0.466,132.04,audio_features,0v60rM2HLSatgUyVZDrLwm,spotify:track:0v60rM2HLSatgUyVZDrLwm,https://api.spotify.com/v1/tracks/0v60rM2HLSatgUyVZDrLwm,https://api.spotify.com/v1/audio-analysis/0v60rM2HLSatgUyVZDrLwm,292627,4,1003,0,0.5365197732482903,2.156331063182619,0.047842527550802955,3.4480793070542983,4.312662126365238
0.52,0.642,9,-7.546,1,0.0434,0.000517,0.0017,0.0794,0.449,88.967,audio_features,3tNMevknMvnyS7GYZ2KUGI,spotify:track:3tNMevknMvnyS7GYZ2KUGI,https://api.spotify.com/v1/tracks/3tNMevknMvnyS7GYZ2KUGI,https://api.spotify.com/v1/audio-analysis/3tNMevknMvnyS7GYZ2KUGI,180968,4,1003,0,0.34812699938177066,1.4311887752361683,0.049732428483110096,3.442589216108621,2.8623775504723366
0.627,0.879,7,-6.182,0,0.0261,0.0354,1.44e-05,0.15,0.921,106.463,audio_features,0idvS0WftHdFQm0jzerQh3,spotify:track:0idvS0WftHdFQm0jzerQh3,https://api.spotify.com/v1/tracks/0idvS0WftHdFQm0jzerQh3,https://api.spotify.com/v1/audio-analysis/0idvS0WftHdFQm0jzerQh3,245160,4,1003,0,0.44052863436123346,1.766193506281612,0.044868657203458964,3.5487028879099363,3.532387012563224
0.615,0.573,7,-6.832,1,0.104,0.0315,0.0,0.112,0.726,120.52,audio_features,5QtXy9V7LS31AuQFuKYieM,spotify:track:5QtXy9V7LS31AuQFuKYieM,https://api.spotify.com/v1/tracks/5QtXy9V7LS31AuQFuKYieM,https://api.spotify.com/v1/audio-analysis/5QtXy9V7LS31AuQFuKYieM,185747,4,1003,0,0.48991457020467716,1.975809310605676,0.05383676595655793,3.677051114832907,3.951618621211352
0.481,0.569,11,-7.588,0,0.0301,0.0968,0.000422,0.108,0.243,80.004,audio_features,4St5tcazwSomaUQDw6LHJf,spotify:track:4St5tcazwSomaUQDw6LHJf,https://api.spotify.com/v1/tracks/4St5tcazwSomaUQDw6LHJf,https://api.spotify.com/v1/audio-analysis/4St5tcazwSomaUQDw6LHJf,383173,4,1003,0,0.3288328984474755,1.3283805183314685,0.026097849083132976,3.071716837084751,2.656761036662937
0.511,0.714,4,-8.293,0,0.044,0.0135,0.0113,0.324,0.213,151.973,audio_features,6BCEdPKZzX2w5VrdEx76FZ,spotify:track:6BCEdPKZzX2w5VrdEx76FZ,https://api.spotify.com/v1/tracks/6BCEdPKZzX2w5VrdEx76FZ,https://api.spotify.com/v1/audio-analysis/6BCEdPKZzX2w5VrdEx76FZ,402947,4,1003,0,0.630356385135442,2.523907258593482,0.047152642982572435,3.3875451405900723,5.047814517186964
0.439,0.385,4,-10.025,0,0.0343,0.245,0.00261,0.109,0.317,111.902,audio_features,6UEkCizE6E3384HsA3AMG1,spotify:track:6UEkCizE6E3384HsA3AMG1,https://api.spotify.com/v1/tracks/6UEkCizE6E3384HsA3AMG1,https://api.spotify.com/v1/audio-analysis/6UEkCizE6E3384HsA3AMG1,426200,4,1003,0,0.4622243078366964,1.8395119662130455,0.0328484279680901,3.38338808071328,3.679023932426091
0.543,0.765,2,-6.632,1,0.0335,0.0219,0.000653,0.16,0.16,130.028,audio_features,1BqXxs0Qam6j0Pu5EqcHCF,spotify:track:1BqXxs0Qam6j0Pu5EqcHCF,https://api.spotify.com/v1/tracks/1BqXxs0Qam6j0Pu5EqcHCF,https://api.spotify.com/v1/audio-analysis/1BqXxs0Qam6j0Pu5EqcHCF,344308,4,1003,0,0.5344052728606523,2.1376210914426093,0.04647002372701324,3.1599616134369004,4.2752421828852185
0.352,0.928,8,-3.005,1,0.0487,0.102,0.000159,0.346,0.217,93.461,audio_features,0nicUDCOBD9VXA2pea30SC,spotify:track:0nicUDCOBD9VXA2pea30SC,https://api.spotify.com/v1/tracks/0nicUDCOBD9VXA2pea30SC,https://api.spotify.com/v1/audio-analysis/0nicUDCOBD9VXA2pea30SC,199512,4,1003,0,0.3809301170668421,1.5437694217972022,0.03508566867720914,2.4108866619625138,3.0875388435944044
0.677,0.731,9,-4.251,0,0.0362,0.00081,0.000794,0.302,0.963,129.998,audio_features,3wJXXsqGcDOVg8P2tSUotC,spotify:track:3wJXXsqGcDOVg8P2tSUotC,https://api.spotify.com/v1/tracks/3wJXXsqGcDOVg8P2tSUotC,https://api.spotify.com/v1/audio-analysis/3wJXXsqGcDOVg8P2tSUotC,233600,4,1003,0,0.5393835616438356,2.1575342465753424,0.05565068493150685,4.118150684931507,4.315068493150685
0.72,0.357,10,-10.735,0,0.0363,0.352,0.00319,0.109,0.15,119.965,audio_features,74EohI4zQmkDLFyysy7YK3,spotify:track:74EohI4zQmkDLFyysy7YK3,https://api.spotify.com/v1/tracks/74EohI4zQmkDLFyysy7YK3,https://api.spotify.com/v1/audio-analysis/74EohI4zQmkDLFyysy7YK3,231622,3,1003,0,0.6432893864504432,1.951455051514096,0.02590427059531986,2.6163313301273057,3.902910103028192
0.657,0.833,0,-4.405,1,0.0359,0.0377,0.0,0.0991,0.827,125.996,audio_features,0luJdn8LCgwvGKkgRUtDGe,spotify:track:0luJdn8LCgwvGKkgRUtDGe,https://api.spotify.com/v1/tracks/0luJdn8LCgwvGKkgRUtDGe,https://api.spotify.com/v1/audio-analysis/0luJdn8LCgwvGKkgRUtDGe,170371,3,1003,0,0.6808655303490528,2.0602051823492893,0.04695624347234847,3.7682385386559645,4.120410364698579
0.62,0.759,4,-7.22,0,0.0318,0.00267,0.517,0.114,0.782,124.036,audio_features,0dYQThLRmg5K1avbCljDYr,spotify:track:0dYQThLRmg5K1avbCljDYr,https://api.spotify.com/v1/tracks/0dYQThLRmg5K1avbCljDYr,https://api.spotify.com/v1/audio-analysis/0dYQThLRmg5K1avbCljDYr,171200,4,1003,0,0.508177570093458,2.015186915887851,0.05257009345794393,3.633177570093458,4.030373831775702
0.414,0.737,7,-8.631,1,0.0425,0.163,0.251,0.117,0.433,79.862,audio_features,5h2iO2ego0O5ymahCNEttH,spotify:track:5h2iO2ego0O5ymahCNEttH,https://api.spotify.com/v1/tracks/5h2iO2ego0O5ymahCNEttH,https://api.spotify.com/v1/audio-analysis/5h2iO2ego0O5ymahCNEttH,242085,4,1003,0,0.3222012525201921,1.3011973659469296,0.049569423464644935,3.073304254807986,2.602394731893859
0.367,0.777,9,-4.171,1,0.0387,0.237,0.0,0.0568,0.286,169.771,audio_features,4QJk7wIcj5hYKAwbPRCcTz,spotify:track:4QJk7wIcj5hYKAwbPRCcTz,https://api.spotify.com/v1/tracks/4QJk7wIcj5hYKAwbPRCcTz,https://api.spotify.com/v1/audio-analysis/4QJk7wIcj5hYKAwbPRCcTz,244933,4,1003,0,0.685900934756409,2.7476864826849003,0.040827436592643394,2.5925422236328552,5.495372965369801
0.589,0.622,2,-9.352,1,0.0259,0.109,0.669,0.203,0.593,138.995,audio_features,4aXuYzyMoU9W8qXOBMo5bB,spotify:track:4aXuYzyMoU9W8qXOBMo5bB,https://api.spotify.com/v1/tracks/4aXuYzyMoU9W8qXOBMo5bB,https://api.spotify.com/v1/audio-analysis/4aXuYzyMoU9W8qXOBMo5bB,209573,3,1003,0,0.7586843230481665,2.290367767692578,0.052487594676288246,3.831594411369042,4.580735535385156
0.591,0.961,9,-3.65,0,0.0897,0.0104,0.00322,0.186,0.277,114.986,audio_features,1J9FwFll6kGem4djyaBctl,spotify:track:1J9FwFll6kGem4djyaBctl,https://api.spotify.com/v1/tracks/1J9FwFll6kGem4djyaBctl,https://api.spotify.com/v1/audio-analysis/1J9FwFll6kGem4djyaBctl,186600,4,1003,0,0.4715969989281886,1.8863879957127545,0.05894962486602358,3.386923901393355,3.772775991425509
0.766,0.601,9,-5.219,0,0.0299,0.145,9.92e-06,0.643,0.819,112.035,audio_features,0I33h4n3ezl1eyRj9oG2db,spotify:track:0I33h4n3ezl1eyRj9oG2db,https://api.spotify.com/v1/tracks/0I33h4n3ezl1eyRj9oG2db,https://api.spotify.com/v1/audio-analysis/0I33h4n3ezl1eyRj9oG2db,194053,4,1003,0,0.44833036361705314,1.8036278996088344,0.05153222570310956,3.1589254356006156,3.607255799217669
0.55,0.826,10,-5.926,0,0.0348,0.0189,0.000172,0.121,0.764,75.517,audio_features,47Qz2csZ85ihW02y2zItPL,spotify:track:47Qz2csZ85ihW02y2zItPL,https://api.spotify.com/v1/tracks/47Qz2csZ85ihW02y2zItPL,https://api.spotify.com/v1/audio-analysis/47Qz2csZ85ihW02y2zItPL,285690,4,1003,0,0.3115261744291756,1.2356038154325728,0.04550382323122789,3.8993276215067594,2.4712076308651456
0.647,0.0932,0,-21.932,0,0.0443,0.87,1.47e-05,0.118,0.443,100.283,audio_features,6HlIL5bnkN2RkygeTuIM6K,spotify:track:6HlIL5bnkN2RkygeTuIM6K,https://api.spotify.com/v1/tracks/6HlIL5bnkN2RkygeTuIM6K,https://api.spotify.com/v1/audio-analysis/6HlIL5bnkN2RkygeTuIM6K,172013,4,1003,0,0.3895046744630387,1.5754592056639327,0.046508020831407614,2.999767343625791,3.1509184113278654
0.76,0.741,7,-5.64,0,0.046,0.00934,0.000543,0.148,0.816,120.008,audio_features,0s9PV5QHGzY41b9HYyYGwF,spotify:track:0s9PV5QHGzY41b9HYyYGwF,https://api.spotify.com/v1/tracks/0s9PV5QHGzY41b9HYyYGwF,https://api.spotify.com/v1/audio-analysis/0s9PV5QHGzY41b9HYyYGwF,181427,4,1003,0,0.48504445349738273,1.9567134203587597,0.04409495031794388,3.720511433076515,3.9134268407175195
0.623,0.886,1,-3.044,1,0.0404,0.0245,0.0,0.247,0.709,92.021,audio_features,4EYvEheGn4usgCp0sxYJhD,spotify:track:4EYvEheGn4usgCp0sxYJhD,https://api.spotify.com/v1/tracks/4EYvEheGn4usgCp0sxYJhD,https://api.spotify.com/v1/audio-analysis/4EYvEheGn4usgCp0sxYJhD,228467,4,1003,0,0.3807995275634735,1.4969360738702062,0.03501604851158377,3.5322438936060125,2.9938721477404124
0.443,0.945,2,-3.556,1,0.0387,7.78e-06,0.585,0.674,0.276,109.514,audio_features,1VNZ0DByN51KjodseVarTl,spotify:track:1VNZ0DByN51KjodseVarTl,https://api.spotify.com/v1/tracks/1VNZ0DByN51KjodseVarTl,https://api.spotify.com/v1/audio-analysis/1VNZ0DByN51KjodseVarTl,234680,4,1003,0,0.45594000340889723,1.8280211351627749,0.038350093744673595,2.957218339867053,3.6560422703255497
0.457,0.783,11,-5.884,0,0.0301,2e-05,0.701,0.277,0.356,130.974,audio_features,5tFmicJ8vFUy9ZEBzZITMs,spotify:track:5tFmicJ8vFUy9ZEBzZITMs,https://api.spotify.com/v1/tracks/5tFmicJ8vFUy9ZEBzZITMs,https://api.spotify.com/v1/audio-analysis/5tFmicJ8vFUy9ZEBzZITMs,251669,4,1003,0,0.4887365302424205,1.9748134595974225,0.035761209529933204,2.821162085139175,3.949626919194845
0.555,0.74,11,-7.016,0,0.175,0.0555,7.08e-06,0.306,0.761,172.915,audio_features,5cCQm5tTTwUqMRrA39nNs2,spotify:track:5cCQm5tTTwUqMRrA39nNs2,https://api.spotify.com/v1/tracks/5cCQm5tTTwUqMRrA39nNs2,https://api.spotify.com/v1/audio-analysis/5cCQm5tTTwUqMRrA39nNs2,190771,4,1003,0,0.7128956426665106,2.8620663301170204,0.03669315807842334,4.319308893802976,5.724132660234041
0.299,0.263,9,-13.207,0,0.0323,0.968,0.857,0.126,0.113,137.848,audio_features,4wzidqkKngcrMqXzk6x7Qu,spotify:track:4wzidqkKngcrMqXzk6x7Qu,https://api.spotify.com/v1/tracks/4wzidqkKngcrMqXzk6x7Qu,https://api.spotify.com/v1/audio-analysis/4wzidqkKngcrMqXzk6x7Qu,384439,3,1003,0,0.7621496010706095,2.2890499963895437,0.05202386355430781,3.1994676085899307,4.578099992779087
0.812,0.696,7,-8.954,0,0.0365,0.00821,0.678,0.0945,0.851,117.135,audio_features,5UQ1ZR19u2moiUdAhsQqCz,spotify:track:5UQ1ZR19u2moiUdAhsQqCz,https://api.spotify.com/v1/tracks/5UQ1ZR19u2moiUdAhsQqCz,https://api.spotify.com/v1/audio-analysis/5UQ1ZR19u2moiUdAhsQqCz,256669,4,1003,0,0.47532096535194573,1.9285563758132225,0.03896073486491358,3.9155538539238153,3.857112751626445
0.219,0.706,0,-4.477,1,0.0459,0.00531,0.0968,0.0922,0.0744,139.492,audio_features,2PTKzzQEnS4kEi9QmMNoIk,spotify:track:2PTKzzQEnS4kEi9QmMNoIk,https://api.spotify.com/v1/tracks/2PTKzzQEnS4kEi9QmMNoIk,https://api.spotify.com/v1/audio-analysis/2PTKzzQEnS4kEi9QmMNoIk,312985,4,1003,0,0.5623268548487096,2.2493074193948384,0.04153550632405242,2.901095364787661,4.498614838789677
0.223,0.722,2,-8.105,0,0.0367,0.0329,8.1e-06,0.117,0.365,133.85,audio_features,6Ez3Wcj9TsEVNQVBt1pnL7,spotify:track:6Ez3Wcj9TsEVNQVBt1pnL7,https://api.spotify.com/v1/tracks/6Ez3Wcj9TsEVNQVBt1pnL7,https://api.spotify.com/v1/audio-analysis/6Ez3Wcj9TsEVNQVBt1pnL7,199717,4,1003,0,0.5407643975141061,2.153043434546904,0.05007077754760242,2.964190030818063,4.306086869093808
0.323,0.885,1,-5.828,1,0.0573,0.0001,0.0,0.0747,0.456,173.157,audio_features,44HBswFhaYMxqeeGr5kp9V,spotify:track:44HBswFhaYMxqeeGr5kp9V,https://api.spotify.com/v1/tracks/44HBswFhaYMxqeeGr5kp9V,https://api.spotify.com/v1/audio-analysis/44HBswFhaYMxqeeGr5kp9V,221600,4,1003,0,0.7084837545126353,2.8474729241877257,0.05415162454873646,2.6353790613718413,5.694945848375451
0.328,0.747,11,-8.773,0,0.0427,0.334,0.78,0.192,0.402,100.738,audio_features,0SUvrp7q0T6zsiM4ApKaNR,spotify:track:0SUvrp7q0T6zsiM4ApKaNR,https://api.spotify.com/v1/tracks/0SUvrp7q0T6zsiM4ApKaNR,https://api.spotify.com/v1/audio-analysis/0SUvrp7q0T6zsiM4ApKaNR,329375,3,1003,0,0.46755218216318783,1.4178368121442124,0.04250474383301708,3.0907020872865276,2.835673624288425
0.661,0.568,9,-9.254,1,0.0348,0.00132,0.0362,0.0441,0.477,110.024,audio_features,2WHu5tqBKk94jU7jcJJ2fJ,spotify:track:2WHu5tqBKk94jU7jcJJ2fJ,https://api.spotify.com/v1/tracks/2WHu5tqBKk94jU7jcJJ2fJ,https://api.spotify.com/v1/audio-analysis/2WHu5tqBKk94jU7jcJJ2fJ,314005,4,1003,0,0.44903694949901174,1.808886434861267,0.035031251379355526,4.044517204707411,3.617772869722534
0.567,0.89,8,-5.003,1,0.0851,0.00118,0.0,0.0772,0.683,123.047,audio_features,1P9Xwi3ht7D3wmN5ELzILy,spotify:track:1P9Xwi3ht7D3wmN5ELzILy,https://api.spotify.com/v1/tracks/1P9Xwi3ht7D3wmN5ELzILy,https://api.spotify.com/v1/audio-analysis/1P9Xwi3ht7D3wmN5ELzILy,195976,4,1003,0,0.489856900552926,1.9798383064014093,0.0408214083794105,2.8013691500370457,3.9596766128028187
0.49,0.868,4,-3.846,1,0.0808,0.0381,0.000228,0.106,0.744,180.067,audio_features,7xSg3RsbKQW7psMXu85oqM,spotify:track:7xSg3RsbKQW7psMXu85oqM,https://api.spotify.com/v1/tracks/7xSg3RsbKQW7psMXu85oqM,https://api.spotify.com/v1/audio-analysis/7xSg3RsbKQW7psMXu85oqM,222138,4,1003,0,0.7202720755738272,2.872084901350636,0.05402040566803704,3.6823909863711917,5.744169802701272
0.73,0.597,7,-5.263,1,0.0382,0.126,2.88e-05,0.0963,0.817,134.976,audio_features,1uroaeFaEWaZNxQV9C57rn,spotify:track:1uroaeFaEWaZNxQV9C57rn,https://api.spotify.com/v1/tracks/1uroaeFaEWaZNxQV9C57rn,https://api.spotify.com/v1/audio-analysis/1uroaeFaEWaZNxQV9C57rn,218413,3,1003,0,0.7325560211915637,2.2159819641044805,0.04578475132447273,4.001587265758917,4.431963928208961
0.513,0.924,4,-7.334,0,0.0473,0.000198,0.000909,0.216,0.447,100.001,audio_features,0XjtG4slEAFKtLFA2j4MIU,spotify:track:0XjtG4slEAFKtLFA2j4MIU,https://api.spotify.com/v1/tracks/0XjtG4slEAFKtLFA2j4MIU,https://api.spotify.com/v1/audio-analysis/0XjtG4slEAFKtLFA2j4MIU,329093,4,1003,0,0.4071793374596604,1.6560652157874247,0.030386517720870178,3.220970878412239,3.3121304315748494
